"KEY_ZIP","EST_INCOME","NUM_ADULTS","NUM_CHILD","VEHICLE_PURCHASE_INTENT","EDUCATION","ASN","BLK","WHT","HISP","AMERIND","NUM_CARS","SOLAR","HOMEVAL","NY.POPULATION/10000","NY.POP_SQMI/1000","TOT_EV"
"12141","3.66666666666667","2.06666666666667","0.636363636363636","0","1.42857142857143","0","0","0.012","0","0","1.8","0","","","",""
"12172","4.03240740740741","2.136","0.737704918032787","0.213438735177866","1.47798742138365","0","0.002","0.276","0.006","0","1.51515151515152","0","1.19282","","",""
"12173","5.9961759082218","2.48384353741497","0.843498273878021","0.204030226700252","1.58432304038005","0.038","0.006","1.216","0.056","0","1.61974789915966","0","1.84020885850178","0.177","0.10567","1"
"12173","5.9961759082218","2.48384353741497","0.843498273878021","0.204030226700252","1.58432304038005","0.038","0.006","1.216","0.056","0","1.61974789915966","0","1.84020885850178","0.177","0.10567","1"
"12174","4.42957746478873","2","0.716666666666667","0.216867469879518","1.66336633663366","0.006","0","0.192","0.004","0","1.64150943396226","0","3.08314571428571","","",""
"12175","5.01747572815534","2.45644599303136","0.849489795918367","0.276521739130435","1.53937947494033","0.002","0.006","0.588","0.026","0","1.52582159624413","0","0.684721052631579","0.0859","0.0335799999999999","0"
"12175","5.01747572815534","2.45644599303136","0.849489795918367","0.276521739130435","1.53937947494033","0.002","0.006","0.588","0.026","0","1.52582159624413","0","0.684721052631579","0.0859","0.0335799999999999","0"
"12184","6.49023130473838","2.57578799437864","0.856906077348066","0.274766726225928","1.65987723214286","0.124","0.04","5.274","0.256","0","1.66928406466513","0","2.36787602106969","0.7568","0.18088","4"
"12184","6.49023130473838","2.57578799437864","0.856906077348066","0.274766726225928","1.65987723214286","0.124","0.04","5.274","0.256","0","1.66928406466513","0","2.36787602106969","0.7568","0.18088","4"
"12185","5.99773755656109","2.69054242002782","0.855831037649219","0.271596406357982","1.51400966183575","0.014","0.012","1.734","0.038","0","1.64941569282137","0","0.931573785517874","0.1366","0.0504399999999999","1"
"12185","5.99773755656109","2.69054242002782","0.855831037649219","0.271596406357982","1.51400966183575","0.014","0.012","1.734","0.038","0","1.64941569282137","0","0.931573785517874","0.1366","0.0504399999999999","1"
"12193","5.71661931818182","2.52577319587629","0.895181741335587","0.25","1.5453034081463","0.018","0.02","1.854","0.04","0","1.49837662337662","0","0.116935387045814","0.2015","0.04888","3"
"12193","5.71661931818182","2.52577319587629","0.895181741335587","0.25","1.5453034081463","0.018","0.02","1.854","0.04","0","1.49837662337662","0","0.116935387045814","0.2015","0.04888","3"
"12194","5.22916666666667","2.1358024691358","0.945454545454545","0.2","1.47826086956522","0","0.006","0.166","0.008","0","1.61904761904762","0","0.865874105263158","0.0276","0.0145399999999999","0"
"12194","5.22916666666667","2.1358024691358","0.945454545454545","0.2","1.47826086956522","0","0.006","0.166","0.008","0","1.61904761904762","0","0.865874105263158","0.0276","0.0145399999999999","0"
"12198","6.46310912834592","2.61741301295054","0.926528092200041","0.275606364900355","1.62663077241665","0.212","0.04","7.182","0.264","0.002","1.74032202809181","0","0.51048518289354","0.8151","0.58472","13"
"12198","6.46310912834592","2.61741301295054","0.926528092200041","0.275606364900355","1.62663077241665","0.212","0.04","7.182","0.264","0.002","1.74032202809181","0","0.51048518289354","0.8151","0.58472","13"
"12212","4.68484848484848","1.75229357798165","1.13483146067416","0.18141592920354","1.6027397260274","0.002","0","0.14","0.01","0","1.625","0","","","",""
"12803","5.36172566371681","2.47274481427882","0.959197324414716","0.263199369582348","1.50856164383562","0.068","0.076","6.818","0.194","0.004","1.62881421398223","0","1.73493258544768","0.7948","1.18627","7"
"12803","5.36172566371681","2.47274481427882","0.959197324414716","0.263199369582348","1.50856164383562","0.068","0.076","6.818","0.194","0.004","1.62881421398223","0","1.73493258544768","0.7948","1.18627","7"
"12817","5.20552799433026","2.50157728706625","0.720353982300885","0.299562226391495","1.68352223190933","0.018","0.002","1.758","0.058","0.004","1.70972222222222","0","2.28138047138047","0.2284","0.0428299999999999","2"
"12817","5.20552799433026","2.50157728706625","0.720353982300885","0.299562226391495","1.68352223190933","0.018","0.002","1.758","0.058","0.004","1.70972222222222","0","2.28138047138047","0.2284","0.0428299999999999","2"
"12833","6.00313676286073","2.56681639528355","0.923791821561338","0.245555555555556","1.61878247958426","0.036","0.066","4.018","0.104","0.004","1.65376641326883","0","2.62817815066048","0.4256","0.11026","6"
"12833","6.00313676286073","2.56681639528355","0.923791821561338","0.245555555555556","1.61878247958426","0.036","0.066","4.018","0.104","0.004","1.65376641326883","0","2.62817815066048","0.4256","0.11026","6"
"12846","5.02165087956698","2.46332665330661","0.814098919840819","0.264113699170944","1.55355191256831","0.02","0.04","2.616","0.096","0.006","1.66467661691542","0","1.56857933789954","0.3457","0.068","1"
"12846","5.02165087956698","2.46332665330661","0.814098919840819","0.264113699170944","1.55355191256831","0.02","0.04","2.616","0.096","0.006","1.66467661691542","0","1.56857933789954","0.3457","0.068","1"
"12862","4.73684210526316","2.40909090909091","0.548387096774194","0.195652173913043","1.66666666666667","0","0","0.044","0","0","1.42857142857143","0","","","",""
"12864","4.36363636363636","2.89285714285714","0.8125","0.464285714285714","2.125","0","0","0.026","0","0","2.2","0","2.4174","","",""
"12878","4.58796296296296","2.44","0.734375","0.264033264033264","1.53731343283582","0.002","0.012","0.562","0.006","0","1.50810810810811","0","0.0140083636363636","0.0801","0.0101999999999999","0"
"12878","4.58796296296296","2.44","0.734375","0.264033264033264","1.53731343283582","0.002","0.012","0.562","0.006","0","1.50810810810811","0","0.0140083636363636","0.0801","0.0101999999999999","0"
"12916","4.07460437076112","2.30099667774086","0.813888888888889","0.230314960629921","1.442502299908","0.022","0.004","1.706","0.018","0","1.74558303886926","0","0.760616189054726","0.2134","0.04574","3"
"12916","4.07460437076112","2.30099667774086","0.813888888888889","0.230314960629921","1.442502299908","0.022","0.004","1.706","0.018","0","1.74558303886926","0","0.760616189054726","0.2134","0.04574","3"
"13040","4.61891438164522","2.47739969527679","0.808011049723757","0.220321931589537","1.4593837535014","0.02","0.044","2.396","0.108","0.01","1.58551617873652","0","0.821129710144928","0.3264","0.03109","1"
"13040","4.61891438164522","2.47739969527679","0.808011049723757","0.220321931589537","1.4593837535014","0.02","0.044","2.396","0.108","0.01","1.58551617873652","0","0.821129710144928","0.3264","0.03109","1"
"13074","4.74805378627035","2.5214626391097","0.971974522292994","0.225493266520514","1.44304329550231","0.022","0.04","3.586","0.092","0.016","1.58617672790901","0","0.910267042987408","0.4597","0.10137","1"
"13074","4.74805378627035","2.5214626391097","0.971974522292994","0.225493266520514","1.44304329550231","0.022","0.04","3.586","0.092","0.016","1.58617672790901","0","0.910267042987408","0.4597","0.10137","1"
"13082","5.53592636579572","2.67165397170838","0.896108532666905","0.281982224616213","1.51074895977809","0.058","0.042","4.234","0.084","0","1.61579296615793","0","1.32589960130482","0.4705","0.16047","1"
"13082","5.53592636579572","2.67165397170838","0.896108532666905","0.281982224616213","1.51074895977809","0.058","0.042","4.234","0.084","0","1.61579296615793","0","1.32589960130482","0.4705","0.16047","1"
"13088","5.47350949409109","2.42176053113553","0.840893873451624","0.245277731068886","1.63354838709677","0.844","0.204","16.718","0.856","0.016","1.62772988505747","0","0.899135737526271","2.2602","2.25569","12"
"13088","5.47350949409109","2.42176053113553","0.840893873451624","0.245277731068886","1.63354838709677","0.844","0.204","16.718","0.856","0.016","1.62772988505747","0","0.899135737526271","2.2602","2.25569","12"
"13101","5.10636900853578","2.44495677233429","0.917192429022082","0.214204545454545","1.44992295839753","0.002","0.018","1.942","0.06","0.002","1.48983364140481","0","0.905930081300813","0.2316","0.0645999999999999","1"
"13101","5.10636900853578","2.44495677233429","0.917192429022082","0.214204545454545","1.44992295839753","0.002","0.018","1.942","0.06","0.002","1.48983364140481","0","0.905930081300813","0.2316","0.0645999999999999","1"
"13131","5.21983600156189","2.53104925053533","0.874219875180029","0.236022646850672","1.4440281030445","0.024","0.018","3.41","0.086","0","1.5442435775452","0","1.05646725708973","0.3801","0.07081","2"
"13131","5.21983600156189","2.53104925053533","0.874219875180029","0.236022646850672","1.4440281030445","0.024","0.018","3.41","0.086","0","1.5442435775452","0","1.05646725708973","0.3801","0.07081","2"
"13145","4.8038496791934","2.35833998403831","0.855338691159587","0.223715415019763","1.44492911668484","0.004","0.02","1.304","0.016","0.002","1.52","0","1.00205244444444","0.1901","0.11209","1"
"13145","4.8038496791934","2.35833998403831","0.855338691159587","0.223715415019763","1.44492911668484","0.004","0.02","1.304","0.016","0.002","1.52","0","1.00205244444444","0.1901","0.11209","1"
"13158","4.54471544715447","2.59317343173432","0.879396984924623","0.210237659963437","1.51818181818182","0.006","0.012","1.286","0.026","0.018","1.4958904109589","0","0.855046","0.1575","0.0339699999999999","0"
"13158","4.54471544715447","2.59317343173432","0.879396984924623","0.210237659963437","1.51818181818182","0.006","0.012","1.286","0.026","0.018","1.4958904109589","0","0.855046","0.1575","0.0339699999999999","0"
"13206","4.2739233317558","2.09383931406796","0.865356718976658","0.172651292369602","1.55392213161824","0.444","0.304","10.72","1.03","0.01","1.49287230815893","0","0.737639705882353","1.6469","4.10697999999999","6"
"13206","4.2739233317558","2.09383931406796","0.865356718976658","0.172651292369602","1.55392213161824","0.444","0.304","10.72","1.03","0.01","1.49287230815893","0","0.737639705882353","1.6469","4.10697999999999","6"
"13215","6.80687367548143","2.98422793182396","1.00784646378963","0.327826232807783","1.7773695811903","0.274","0.138","14.24","0.534","0.012","1.7851839630424","0","1.90728516518858","1.5985","0.433899999999999","13"
"13215","6.80687367548143","2.98422793182396","1.00784646378963","0.327826232807783","1.7773695811903","0.274","0.138","14.24","0.534","0.012","1.7851839630424","0","1.90728516518858","1.5985","0.433899999999999","13"
"13220","4.49565217391304","1.58125","1.03703703703704","0.197530864197531","1.68548387096774","0.004","0.002","0.112","0.008","0","1.46511627906977","0","","","",""
"13305","4.80310880829016","2.54929577464789","0.630057803468208","0.36986301369863","1.5606936416185","0.008","0","0.218","0.008","0","1.69902912621359","0","","","",""
"13308","4.7795652173913","2.51804423748545","0.895093945720251","0.266132111492936","1.46663190823775","0.048","0.028","2.95","0.072","0.004","1.55971659919028","0","0.673511439628483","0.4508","0.12341","2"
"13308","4.7795652173913","2.51804423748545","0.895093945720251","0.266132111492936","1.46663190823775","0.048","0.028","2.95","0.072","0.004","1.55971659919028","0","0.673511439628483","0.4508","0.12341","2"
"13316","4.89898289412853","2.54910154617635","0.952535937076214","0.26456009913259","1.46851800934836","0.048","0.072","5.672","0.118","0","1.56972111553785","0","0.140128168668122","0.6533","0.04339","2"
"13316","4.89898289412853","2.54910154617635","0.952535937076214","0.26456009913259","1.46851800934836","0.048","0.072","5.672","0.118","0","1.56972111553785","0","0.140128168668122","0.6533","0.04339","2"
"13354","5.79919137466307","2.835","0.878123406425293","0.279223461379595","1.59423274974253","0.012","0.026","2.926","0.072","0.008","1.69857819905213","0","1.04135124079916","0.3547","0.0699599999999999","1"
"13354","5.79919137466307","2.835","0.878123406425293","0.279223461379595","1.59423274974253","0.012","0.026","2.926","0.072","0.008","1.69857819905213","0","1.04135124079916","0.3547","0.0699599999999999","1"
